Latitude (deg),Longitude (deg),Altitude (m),Time (s)
34.19497914,131.4946071,-0.000473212,14.1
34.19499258,131.4946312,-0.000472861,14.2
34.19500606,131.4946554,-0.000471381,14.3
34.1950196,131.4946798,-0.000468754,14.4
34.1950332,131.4947041,-0.000464971,14.5
34.19504684,131.4947286,-0.000460016,14.6
34.19506054,131.4947532,-0.000453876,14.7
34.1950743,131.4947779,-0.000446538,14.8
34.1950881,131.4948027,-0.000437988,14.9
34.19510196,131.4948276,-0.000428211,15
34.19511587,131.4948525,-0.000417195,15.1
34.19512984,131.4948776,-0.000404925,15.2
34.19514386,131.4949028,-0.00039139,15.3
34.19515793,131.494928,-0.000376572,15.4
34.19517205,131.4949534,-0.00036046,15.5
34.19518623,131.4949788,-0.000343036,15.6
34.19520046,131.4950044,-0.000324291,15.7
34.19521475,131.49503,-0.000304209,15.8
34.19522908,131.4950557,-0.000282775,15.9
34.19524347,131.4950816,-0.000259975,16
34.19525792,131.4951075,-0.000235795,16.1
34.19527241,131.4951335,-0.000210221,16.2
34.19528696,131.4951596,-0.000183239,16.3
34.19530157,131.4951858,-0.000154832,16.4
34.19531622,131.4952122,-0.000124987,16.5
34.19533093,131.4952386,-9.37E-05,16.6
34.1953457,131.4952651,-6.09E-05,16.7
34.19536051,131.4952916,-2.67E-05,16.8
34.19537492,131.4953187,-1.67E-05,16.9
34.19538795,131.4953468,-8.30E-05,17
34.19540098,131.4953749,-0.000147886,17.1
34.19541403,131.495403,-0.000211443,17.2
34.19542708,131.4954311,-0.000273652,17.3
34.19544014,131.4954593,-0.000334507,17.4
34.1954532,131.4954874,-0.000394009,17.5
34.19546627,131.4955156,-0.000452155,17.6
34.19547935,131.4955438,-0.000508943,17.7
34.19549244,131.495572,-0.000564369,17.8
34.19550553,131.4956003,-0.000618436,17.9
34.19551863,131.4956285,-0.000671134,18
34.19553174,131.4956568,-0.000722468,18.1
34.19554485,131.495685,-0.000772431,18.2
34.19555797,131.4957133,-0.000821024,18.3
34.19557109,131.4957416,-0.000868243,18.4
34.19558423,131.4957699,-0.000914086,18.5
34.19559737,131.4957983,-0.000958553,18.6
34.19561051,131.4958266,-0.001001636,18.7
34.19562367,131.495855,-0.00104334,18.8
34.19563683,131.4958833,-0.001083658,18.9
34.19564999,131.4959117,-0.001122589,19
34.19566317,131.4959401,-0.001160135,19.1
34.19567635,131.4959685,-0.001196286,19.2
34.19568954,131.495997,-0.001231043,19.3
34.19570273,131.4960254,-0.001264406,19.4
34.19571593,131.4960539,-0.001296373,19.5
34.19572914,131.4960823,-0.00132694,19.6
34.19574236,131.4961108,-0.001356103,19.7
34.19575558,131.4961393,-0.001383862,19.8
34.19576881,131.4961679,-0.001410216,19.9
34.19578204,131.4961964,-0.00143516,20
34.19579528,131.4962249,-0.001458696,20.1
34.19580853,131.4962535,-0.001480816,20.2
34.19582179,131.4962821,-0.001501521,20.3
34.19583505,131.4963107,-0.00152081,20.4
34.19584832,131.4963393,-0.001538679,20.5
34.1958616,131.4963679,-0.001555125,20.6
34.19587488,131.4963966,-0.001570148,20.7
34.19588817,131.4964252,-0.001583746,20.8
34.19590147,131.4964539,-0.001595913,20.9
34.19591477,131.4964826,-0.00160665,21
34.19592808,131.4965113,-0.001615955,21.1
34.1959414,131.49654,-0.001623824,21.2
34.19595472,131.4965687,-0.001630257,21.3
34.19596806,131.4965974,-0.001635249,21.4
34.19598139,131.4966262,-0.001638801,21.5
34.19599474,131.496655,-0.001640907,21.6
34.19600809,131.4966837,-0.001641568,21.7
34.19602145,131.4967125,-0.001640781,21.8
34.19603481,131.4967414,-0.001638541,21.9
34.19604818,131.4967702,-0.001634851,22
34.19606156,131.496799,-0.001629705,22.1
34.19607495,131.4968279,-0.001623101,22.2
34.19608834,131.4968568,-0.001615038,22.3
34.19610174,131.4968857,-0.001605514,22.4
34.19611515,131.4969146,-0.001594524,22.5
34.19612856,131.4969435,-0.001582069,22.6
34.19614198,131.4969724,-0.001568146,22.7
34.19615541,131.4970014,-0.001552752,22.8
34.19616884,131.4970303,-0.001535884,22.9
34.19618228,131.4970593,-0.001517543,23
34.19619573,131.4970883,-0.001497723,23.1
34.19620918,131.4971173,-0.001476423,23.2
34.19622264,131.4971463,-0.001453643,23.3
34.19623611,131.4971753,-0.00142938,23.4
34.19624958,131.4972044,-0.001403626,23.5
34.19626306,131.4972335,-0.001376386,23.6
34.19627655,131.4972625,-0.001347655,23.7
34.19629005,131.4972916,-0.001317432,23.8
34.19630355,131.4973207,-0.001285712,23.9
34.19631706,131.4973499,-0.001252495,24
34.19633057,131.497379,-0.001217778,24.1
34.19634409,131.4974082,-0.00118156,24.2
34.19635762,131.4974373,-0.001143835,24.3
34.19637116,131.4974665,-0.001104606,24.4
34.1963847,131.4974957,-0.001063868,24.5
34.19639825,131.4975249,-0.001021617,24.6
34.19641181,131.4975542,-0.000977856,24.7
34.19642537,131.4975834,-0.000932576,24.8
34.19643894,131.4976127,-0.000885779,24.9
34.19645252,131.4976419,-0.000837464,25
34.1964661,131.4976712,-0.000787624,25.1
34.19647969,131.4977005,-0.000736261,25.2
34.19649329,131.4977298,-0.000683371,25.3
34.19650689,131.4977592,-0.000628951,25.4
34.1965205,131.4977885,-0.000573002,25.5
34.19653412,131.4978179,-0.000515516,25.6
34.19654774,131.4978472,-0.000456494,25.7
34.19656137,131.4978766,-0.000395936,25.8
34.19657501,131.497906,-0.000333836,25.9
34.19658866,131.4979354,-0.000270194,26
34.19660231,131.4979649,-0.000205007,26.1
34.19661597,131.4979943,-0.000138274,26.2
34.19662963,131.4980238,-7.00E-05,26.3
34.1966433,131.4980533,-1.55E-07,26.4
34.19665863,131.4980816,-6.49E-05,26.5
34.19667396,131.4981098,-0.000128348,26.6
34.19668929,131.4981381,-0.000190326,26.7
34.19670462,131.4981664,-0.000250792,26.8
34.19671996,131.4981947,-0.000309743,26.9
34.1967353,131.498223,-0.000367181,27
34.19675064,131.4982514,-0.000423106,27.1
34.19676598,131.4982797,-0.000477515,27.2
34.19678132,131.498308,-0.000530409,27.3
34.19679667,131.4983363,-0.000581786,27.4
34.19681201,131.4983646,-0.000631646,27.5
34.19682736,131.4983929,-0.00067999,27.6
34.19684271,131.4984213,-0.000726814,27.7
34.19685807,131.4984496,-0.000772121,27.8
34.19687342,131.4984779,-0.000815908,27.9
34.19688878,131.4985063,-0.000858176,28
34.19690414,131.4985346,-0.000898925,28.1
34.1969195,131.498563,-0.000938152,28.2
34.19693486,131.4985913,-0.000975857,28.3
34.19695022,131.4986197,-0.001012043,28.4
34.19696559,131.498648,-0.001046704,28.5
34.19698096,131.4986764,-0.001079842,28.6
34.19699633,131.4987048,-0.001111457,28.7
34.1970117,131.4987331,-0.001141548,28.8
34.19702708,131.4987615,-0.001170113,28.9
34.19704245,131.4987899,-0.001197154,29
34.19705783,131.4988183,-0.001222669,29.1
34.19707321,131.4988466,-0.001246657,29.2
34.19708859,131.498875,-0.001269118,29.3
34.19710398,131.4989034,-0.001290049,29.4
34.19711936,131.4989318,-0.001309455,29.5
34.19713475,131.4989602,-0.001327331,29.6
34.19715014,131.4989886,-0.001343677,29.7
34.19716553,131.499017,-0.001358493,29.8
34.19718093,131.4990454,-0.001371779,29.9
34.19719632,131.4990738,-0.001383533,30
34.19721172,131.4991023,-0.001393757,30.1
34.19722712,131.4991307,-0.001402446,30.2
34.19724252,131.4991591,-0.001409604,30.3
34.19725792,131.4991875,-0.001415228,30.4
34.19727333,131.499216,-0.001419317,30.5
34.19728874,131.4992444,-0.001421873,30.6
34.19730414,131.4992728,-0.001422892,30.7
34.19731956,131.4993013,-0.001422376,30.8
34.19733497,131.4993297,-0.001420325,30.9
34.19735038,131.4993582,-0.001416734,31
34.1973658,131.4993866,-0.001411608,31.1
34.19738122,131.4994151,-0.001404942,31.2
34.19739664,131.4994435,-0.00139674,31.3
34.19741206,131.499472,-0.001386996,31.4
34.19742749,131.4995005,-0.001375713,31.5
34.19744291,131.4995289,-0.001362888,31.6
34.19745834,131.4995574,-0.001348523,31.7
34.19747377,131.4995859,-0.001332618,31.8
34.19748921,131.4996144,-0.001315168,31.9
34.19750464,131.4996428,-0.001296177,32
34.19752008,131.4996713,-0.001275642,32.1
34.19753551,131.4996998,-0.001253563,32.2
34.19755095,131.4997283,-0.001229939,32.3
34.1975664,131.4997568,-0.001204771,32.4
34.19758184,131.4997853,-0.001178057,32.5
34.19759729,131.4998138,-0.001149798,32.6
34.19761273,131.4998423,-0.001119989,32.7
34.19762818,131.4998708,-0.001088634,32.8
34.19764364,131.4998994,-0.001055731,32.9
34.19765909,131.4999279,-0.00102128,33
34.19767455,131.4999564,-0.00098528,33.1
34.19769,131.4999849,-0.000947728,33.2
34.19770546,131.5000135,-0.000908626,33.3
34.19772092,131.500042,-0.000867975,33.4
34.19773639,131.5000705,-0.000825771,33.5
34.19775185,131.5000991,-0.000782015,33.6
34.19776732,131.5001276,-0.000736706,33.7
34.19778279,131.5001562,-0.000689844,33.8
34.19779826,131.5001847,-0.000641429,33.9
34.19781373,131.5002133,-0.000591458,34
34.19782921,131.5002418,-0.000539931,34.1
34.19784468,131.5002704,-0.000486852,34.2
34.19786016,131.500299,-0.000432214,34.3
34.19787564,131.5003275,-0.00037602,34.4
34.19789113,131.5003561,-0.000318268,34.5
34.19790661,131.5003847,-0.000258959,34.6
34.1979221,131.5004133,-0.00019809,34.7
34.19793759,131.5004418,-0.000135662,34.8
34.19795308,131.5004704,-7.17E-05,34.9
34.19796857,131.500499,-6.13E-06,35
34.19798383,131.5005278,-4.67E-05,35.1
34.19799905,131.5005566,-9.66E-05,35.2
34.19801427,131.5005853,-0.000144858,35.3
34.19802947,131.500614,-0.000191585,35.4
34.19804466,131.5006427,-0.000236734,35.5
34.19805984,131.5006714,-0.000280311,35.6
34.19807501,131.5007,-0.000322316,35.7
34.19809017,131.5007287,-0.000362756,35.8
34.19810531,131.5007573,-0.000401629,35.9
34.19812045,131.5007859,-0.000438944,36
34.19813557,131.5008145,-0.000474703,36.1
34.19815069,131.500843,-0.000508906,36.2
34.19816579,131.5008716,-0.00054156,36.3
34.19818088,131.5009001,-0.000572666,36.4
34.19819596,131.5009286,-0.00060223,36.5
34.19821103,131.500957,-0.000630253,36.6
34.19822609,131.5009855,-0.00065674,36.7
34.19824114,131.5010139,-0.000681691,36.8
34.19825618,131.5010423,-0.000705114,36.9
34.1982712,131.5010707,-0.000727009,37
34.19828622,131.5010991,-0.00074738,37.1
34.19830122,131.5011274,-0.000766232,37.2
34.19831621,131.5011557,-0.000783565,37.3
34.19833119,131.501184,-0.000799386,37.4
34.19834616,131.5012123,-0.000813696,37.5
34.19836112,131.5012406,-0.000826498,37.6
34.19837607,131.5012688,-0.000837797,37.7
34.19839101,131.501297,-0.000847597,37.8
34.19840594,131.5013252,-0.000855898,37.9
34.19842085,131.5013534,-0.000862706,38
34.19843576,131.5013816,-0.000868022,38.1
34.19845065,131.5014097,-0.000871853,38.2
34.19846553,131.5014378,-0.000874198,38.3
34.1984804,131.5014659,-0.000875063,38.4
34.19849526,131.501494,-0.000874451,38.5
34.19851011,131.5015221,-0.000872364,38.6
34.19852495,131.5015501,-0.000868807,38.7
34.19853978,131.5015781,-0.000863783,38.8
34.19855459,131.5016061,-0.000857295,38.9
34.1985694,131.5016341,-0.000849345,39
34.19858419,131.501662,-0.000839937,39.1
34.19859897,131.5016899,-0.000829075,39.2
34.19861375,131.5017179,-0.000816762,39.3
34.19862851,131.5017457,-0.000803,39.4
34.19864326,131.5017736,-0.000787795,39.5
34.198658,131.5018015,-0.000771148,39.6
34.19867272,131.5018293,-0.000753063,39.7
34.19868744,131.5018571,-0.000733543,39.8
34.19870215,131.5018849,-0.000712592,39.9
34.19871684,131.5019126,-0.000690212,40
34.19873152,131.5019404,-0.000666406,40.1
34.1987462,131.5019681,-0.00064118,40.2
34.19876086,131.5019958,-0.000614533,40.3
34.19877551,131.5020235,-0.000586473,40.4
34.19879015,131.5020511,-0.000557,40.5
34.19880478,131.5020788,-0.000526117,40.6
34.19881939,131.5021064,-0.00049383,40.7
34.198834,131.502134,-0.00046014,40.8
34.1988486,131.5021615,-0.000425051,40.9
34.19886318,131.5021891,-0.000388565,41
34.19887775,131.5022166,-0.000350688,41.1
34.19889232,131.5022441,-0.000311421,41.2
34.19890687,131.5022716,-0.000270768,41.3
34.19892141,131.5022991,-0.000228731,41.4
34.19893594,131.5023266,-0.000185315,41.5
34.19895045,131.502354,-0.000140522,41.6
34.19896496,131.5023814,-9.44E-05,41.7
34.19897946,131.5024088,-4.68E-05,41.8
34.19899398,131.5024361,-3.43E-06,41.9
34.19900923,131.5024629,-8.43E-05,42
34.19902449,131.5024896,-0.000163713,42.1
34.19903974,131.5025163,-0.000241726,42.2
34.19905498,131.502543,-0.000318322,42.3
34.19907023,131.5025697,-0.000393501,42.4
34.19908547,131.5025964,-0.000467266,42.5
34.1991007,131.5026231,-0.000539617,42.6
34.19911594,131.5026498,-0.000610556,42.7
34.19913117,131.5026765,-0.000680081,42.8
34.1991464,131.5027032,-0.000748196,42.9
34.19916162,131.5027299,-0.000814902,43
34.19917684,131.5027566,-0.000880196,43.1
34.19919206,131.5027832,-0.000944082,43.2
34.19920727,131.5028099,-0.00100656,43.3
34.19922248,131.5028365,-0.001067633,43.4
34.19923769,131.5028632,-0.001127297,43.5
34.19925289,131.5028898,-0.001185559,43.6
34.19926809,131.5029165,-0.001242416,43.7
34.19928329,131.5029431,-0.001297871,43.8
34.19929849,131.5029697,-0.001351922,43.9
34.19931368,131.5029963,-0.001404572,44
34.19932887,131.5030229,-0.001455822,44.1
34.19934405,131.5030496,-0.001505672,44.2
34.19935923,131.5030762,-0.001554123,44.3
34.19937441,131.5031028,-0.001601177,44.4
34.19938958,131.5031293,-0.001646834,44.5
34.19940476,131.5031559,-0.001691096,44.6
34.19941992,131.5031825,-0.001733962,44.7
34.19943509,131.5032091,-0.001775434,44.8
34.19945025,131.5032357,-0.001815511,44.9
34.19946541,131.5032622,-0.001854199,45
34.19948056,131.5032888,-0.001891492,45.1
34.19949571,131.5033153,-0.001927396,45.2
34.19951086,131.5033419,-0.001961911,45.3
34.19952601,131.5033684,-0.001995037,45.4
34.19954115,131.5033949,-0.002026775,45.5
34.19955629,131.5034215,-0.002057126,45.6
34.19957142,131.503448,-0.00208609,45.7
34.19958656,131.5034745,-0.00211367,45.8
34.19960168,131.503501,-0.002139864,45.9
34.19961681,131.5035275,-0.002164677,46
34.19963193,131.503554,-0.002188106,46.1
34.19964705,131.5035805,-0.002210154,46.2
34.19966217,131.503607,-0.002230823,46.3
34.19967728,131.5036335,-0.002250108,46.4
34.19969239,131.50366,-0.002268016,46.5
34.19970749,131.5036864,-0.002284546,46.6
34.1997226,131.5037129,-0.0022997,46.7
34.1997377,131.5037393,-0.002313477,46.8
34.19975279,131.5037658,-0.002325878,46.9
34.19976788,131.5037922,-0.002336906,47
34.19978297,131.5038187,-0.002346559,47.1
34.19979806,131.5038451,-0.002354841,47.2
34.19981314,131.5038716,-0.00236175,47.3
34.19982822,131.503898,-0.002367288,47.4
34.1998433,131.5039244,-0.002371456,47.5
34.19985837,131.5039508,-0.002374256,47.6
34.19987344,131.5039772,-0.002375687,47.7
34.19988851,131.5040036,-0.002375752,47.8
34.19990357,131.50403,-0.002374448,47.9
34.19991863,131.5040564,-0.00237178,48
34.19993369,131.5040828,-0.002367747,48.1
34.19994874,131.5041092,-0.002362351,48.2
34.19996379,131.5041355,-0.00235559,48.3
34.19997883,131.5041619,-0.002347469,48.4
34.19999388,131.5041883,-0.002337988,48.5
34.20000892,131.5042146,-0.002327145,48.6
34.20002395,131.504241,-0.002314944,48.7
34.20003899,131.5042673,-0.002301383,48.8
34.20005402,131.5042937,-0.002286466,48.9
34.20006905,131.50432,-0.002270191,49
34.20008407,131.5043463,-0.002252561,49.1
34.20009909,131.5043726,-0.002233576,49.2
34.20011411,131.5043989,-0.002213237,49.3
34.20012912,131.5044253,-0.002191545,49.4
34.20014413,131.5044516,-0.002168502,49.5
34.20015914,131.5044779,-0.002144106,49.6
34.20017414,131.5045042,-0.002118361,49.7
34.20018914,131.5045304,-0.002091266,49.8
34.20020414,131.5045567,-0.002062823,49.9
34.20021913,131.504583,-0.002033031,50
34.20023412,131.5046093,-0.002001893,50.1
34.20024911,131.5046355,-0.001969408,50.2
34.2002641,131.5046618,-0.001935579,50.3
34.20027908,131.504688,-0.001900405,50.4
34.20029405,131.5047143,-0.001863889,50.5
34.20030903,131.5047405,-0.001826029,50.6
34.200324,131.5047668,-0.001786829,50.7
34.20033897,131.504793,-0.001746289,50.8
34.20035393,131.5048192,-0.001704407,50.9
34.20036889,131.5048454,-0.001661188,51
34.20038385,131.5048716,-0.00161663,51.1
34.20039881,131.5048979,-0.001570735,51.2
34.20041376,131.5049241,-0.001523505,51.3
34.20042871,131.5049502,-0.001474937,51.4
34.20044365,131.5049764,-0.001425037,51.5
34.20045859,131.5050026,-0.001373803,51.6
34.20047353,131.5050288,-0.001321236,51.7
34.20048846,131.505055,-0.001267337,51.8
34.2005034,131.5050811,-0.001212108,51.9
34.20051832,131.5051073,-0.001155548,52
34.20053325,131.5051334,-0.00109766,52.1
34.20054817,131.5051596,-0.001038445,52.2
34.20056309,131.5051857,-0.0009779,52.3
34.20057801,131.5052119,-0.00091603,52.4
34.20059292,131.505238,-0.000852834,52.5
34.20060783,131.5052641,-0.000788312,52.6
34.20062273,131.5052903,-0.000722468,52.7
34.20063763,131.5053164,-0.0006553,52.8
34.20065253,131.5053425,-0.000586811,52.9
34.20066743,131.5053686,-0.000517,53
34.20068232,131.5053947,-0.00044587,53.1
34.20069721,131.5054208,-0.000373418,53.2
34.20071209,131.5054469,-0.000299651,53.3
34.20072698,131.5054729,-0.000224564,53.4
34.20074186,131.505499,-0.000148162,53.5
34.20075673,131.5055251,-7.04E-05,53.6
34.20077156,131.5055512,-3.59E-06,53.7
34.20078605,131.5055776,-3.61E-05,53.8
34.20080053,131.5056039,-6.73E-05,53.9
34.20081502,131.5056303,-9.71E-05,54
34.20082951,131.5056567,-0.000125657,54.1
34.20084399,131.505683,-0.000152846,54.2
34.20085848,131.5057094,-0.000178701,54.3
34.20087296,131.5057358,-0.000203226,54.4
34.20088745,131.5057622,-0.00022642,54.5
34.20090193,131.5057885,-0.000248282,54.6
34.20091642,131.5058149,-0.000268813,54.7
34.2009309,131.5058413,-0.000288011,54.8
34.20094539,131.5058677,-0.000305878,54.9
34.20095988,131.505894,-0.000322413,55
34.20097436,131.5059204,-0.000337617,55.1
34.20098885,131.5059468,-0.000351488,55.2
34.20100333,131.5059732,-0.000364028,55.3
34.20101782,131.5059995,-0.000375236,55.4
34.2010323,131.5060259,-0.000385113,55.5
34.20104679,131.5060523,-0.000393658,55.6
34.20106127,131.5060786,-0.000400872,55.7
34.20107576,131.506105,-0.000406753,55.8
34.20109025,131.5061314,-0.000411304,55.9
34.20110473,131.5061578,-0.000414523,56
34.20111922,131.5061841,-0.000416409,56.1
34.2011337,131.5062105,-0.000416965,56.2
34.20114819,131.5062369,-0.000416189,56.3
34.20116267,131.5062633,-0.000414081,56.4
34.20117716,131.5062896,-0.000410642,56.5
34.20119164,131.506316,-0.00040587,56.6
34.20120613,131.5063424,-0.000399767,56.7
34.20122062,131.5063688,-0.000392332,56.8
34.2012351,131.5063951,-0.000383567,56.9
34.20124959,131.5064215,-0.000373469,57
34.20126407,131.5064479,-0.00036204,57.1
34.20127856,131.5064743,-0.000349279,57.2
34.20129304,131.5065006,-0.000335186,57.3
34.20130753,131.506527,-0.000319761,57.4
34.20132201,131.5065534,-0.000303006,57.5
34.2013365,131.5065797,-0.000284919,57.6
34.20135098,131.5066061,-0.0002655,57.7
34.20136547,131.5066325,-0.00024475,57.8
34.20137996,131.5066589,-0.000222666,57.9
34.20139444,131.5066852,-0.000199252,58
34.20140893,131.5067116,-0.000174507,58.1
34.20142341,131.506738,-0.00014843,58.2
34.2014379,131.5067644,-0.000121021,58.3
34.20145238,131.5067907,-9.23E-05,58.4
34.20146687,131.5068171,-6.22E-05,58.5
34.20148137,131.5068435,-3.08E-05,58.6
34.20149704,131.5068688,-5.18E-06,58.7
34.2015148,131.5068922,-8.92E-05,58.8
34.20153343,131.5069146,-0.000171692,58.9
34.20155206,131.506937,-0.000252859,59
34.20157068,131.5069594,-0.000332658,59.1
34.20158929,131.5069818,-0.000411092,59.2
34.2016079,131.5070042,-0.000488164,59.3
34.20162651,131.5070266,-0.000563871,59.4
34.2016451,131.507049,-0.00063822,59.5
34.20166369,131.5070713,-0.000711206,59.6
34.20168228,131.5070937,-0.000782834,59.7
34.20170085,131.507116,-0.000853107,59.8
34.20171943,131.5071384,-0.000922022,59.9
34.20173799,131.5071607,-0.000989585,60
34.20175655,131.5071831,-0.001055791,60.1
34.2017751,131.5072054,-0.001120648,60.2
34.20179365,131.5072277,-0.001184153,60.3
34.20181219,131.50725,-0.001246311,60.4
34.20183073,131.5072723,-0.001307119,60.5
34.20184925,131.5072946,-0.001366581,60.6
34.20186778,131.5073169,-0.001424697,60.7
34.20188629,131.5073392,-0.001481472,60.8
34.2019048,131.5073615,-0.001536901,60.9
34.20192331,131.5073837,-0.001590991,61
