Latitude (deg),Longitude (deg),Altitude (m),Time (s)
39.8842629488778,116.306136049355,-0.000474578700959682,13.8
39.8842496787591,116.306105498565,-0.000444742850959301,13.9
39.8842364086322,116.306074947787,-0.000413496047258377,14
39.8842231384973,116.30604439702,-0.00038084015250206,14.1
39.8842098683543,116.306013846266,-0.0003467733040452,14.2
39.8841965982034,116.305983295523,-0.000311295501887798,14.3
39.8841833280442,116.305952744793,-0.000274406746029854,14.4
39.884170057877,116.305922194073,-0.000236107967793941,14.5
39.8841567877017,116.305891643365,-0.000196397304534912,14.6
39.8841435175183,116.30586109267,-0.000155278481543064,14.7
39.884130247327,116.305830541985,-0.000112748704850674,14.8
39.8841169771275,116.305799991314,-6.880983710289E-05,14.9
39.8841037069198,116.305769440653,-2.34572216868401E-05,15
39.8840901488019,116.305739105867,-1.08331441879272E-05,15.1
39.8840762971764,116.305708993207,-3.16808000206947E-05,15.2
39.8840624455431,116.305678880557,-5.11184334754944E-05,15.3
39.8840485939019,116.305648767921,-6.91413879394531E-05,15.4
39.8840347422528,116.305618655297,-8.57589766383171E-05,15.5
39.884020890596,116.305588542685,-0.000100962817668915,15.6
39.8840070389312,116.305558430085,-0.000114758498966694,15.7
39.8839931872586,116.305528317497,-0.000127141363918781,15.8
39.8839793355782,116.305498204921,-0.000138114206492901,15.9
39.8839654838899,116.305468092357,-0.000147677958011627,16
39.8839516321938,116.305437979806,-0.000155828893184662,16.1
39.8839377804898,116.305407867266,-0.000162570737302303,16.2
39.8839239287779,116.305377754738,-0.000167902559041977,16.3
39.8839100770583,116.305347642223,-0.000171823427081108,16.4
39.8838962253307,116.30531752972,-0.000174332410097122,16.5
39.8838823735953,116.305287417229,-0.000175430439412594,16.6
39.8838685218521,116.30525730475,-0.000175120308995247,16.7
39.883854670101,116.305227192284,-0.000173399224877357,16.8
39.8838408183421,116.305197079829,-0.000170267187058926,16.9
39.8838269665752,116.305166967387,-0.000165726058185101,17
39.8838131148005,116.305136854956,-0.000159773044288158,17.1
39.8837992630181,116.305106742538,-0.000152410008013248,17.2
39.8837854112277,116.305076630131,-0.000143635086715221,17.3
39.8837715594295,116.305046517737,-0.000133452005684376,17.4
39.8837577076235,116.305016405355,-0.000121855176985264,17.5
39.8837438558095,116.304986292986,-0.000108851119875908,17.6
39.8837300039878,116.304956180628,-9.44351777434349E-05,17.7
39.8837161521582,116.304926068283,-7.86082819104195E-05,17.8
39.8837023003207,116.304895955949,-6.1369501054287E-05,17.9
39.8836884484754,116.304865843628,-4.27244231104851E-05,18
39.8836745966222,116.304835731319,-2.26628035306931E-05,18.1
39.8836607443745,116.304805619326,-1.22655183076859E-06,18.2
39.8836465545777,116.304775773387,-6.45965337753296E-06,18.3
39.883632345236,116.304745943069,-1.19153410196304E-05,18.4
39.8836181358864,116.304716112763,-1.59610062837601E-05,18.5
39.8836039265292,116.30468628247,-1.85957178473473E-05,18.6
39.8835897171643,116.30465645219,-1.9819475710392E-05,18.7
39.8835755077917,116.304626621921,-1.96313485503197E-05,18.8
39.8835612984114,116.304596791665,-1.80350616574287E-05,18.9
39.8835470890232,116.304566961421,-1.50259584188461E-05,19
39.8835328796275,116.304537131189,-1.06059014797211E-05,19.1
39.8835186702241,116.30450730097,-4.77395951747894E-06,19.2
39.8835044514374,116.304477478296,-2.30316072702408E-06,19.3
39.8834902126724,116.304447671688,-8.57561826705933E-06,19.4
39.8834759738996,116.304417865092,-1.34389847517014E-05,19.5
39.8834617351191,116.304388058509,-1.68932601809502E-05,19.6
39.8834474963309,116.304358251937,-1.89347192645073E-05,19.7
39.8834332575351,116.304328445379,-1.95680186152458E-05,19.8
39.8834190187315,116.304298638833,-1.87885016202927E-05,19.9
39.8834047799203,116.304268832298,-1.65980309247971E-05,20
39.8833905411013,116.304239025776,-1.29956752061844E-05,20.1
39.8833763022747,116.304209219267,-7.98795372247696E-06,20.2
39.8833620639386,116.304179412377,-1.57300382852554E-06,20.3
39.8833486755925,116.304148953144,-6.21378421783447E-06,20.4
39.8833355223883,116.304118317688,-1.28708779811859E-05,20.5
39.883322369176,116.304087682245,-1.81207433342934E-05,20.6
39.8833092159555,116.304057046812,-2.19587236642838E-05,20.7
39.883296062727,116.304026411391,-2.43876129388809E-05,20.8
39.8832829094903,116.303995775983,-2.54018232226372E-05,20.9
39.8832697562454,116.303965140586,-2.50088050961494E-05,21
39.8832566029926,116.303934505201,-2.32076272368431E-05,21.1
39.8832434497315,116.303903869827,-1.99936330318451E-05,21.2
39.8832302964623,116.303873234464,-1.53686851263046E-05,21.3
39.8832171431851,116.303842599115,-9.33278352022171E-06,21.4
39.8832039900351,116.303811963678,-1.89617276191711E-06,21.5
39.883191072916,116.303781159843,-5.17815351486206E-06,21.6
39.8831782255447,116.303750306565,-1.06282532215118E-05,21.7
39.8831653781651,116.303719453298,-1.46673992276192E-05,21.8
39.8831525307774,116.303688600044,-1.72974541783333E-05,21.9
39.8831396833814,116.3036577468,-1.85165554285049E-05,22
39.8831268359772,116.303626893569,-1.83247029781342E-05,22.1
39.8831139885647,116.303596040349,-1.67218968272209E-05,22.2
39.8831011411439,116.30356518714,-1.37118622660637E-05,22.3
39.883088293715,116.303534333943,-9.28808003664017E-06,22.4
39.8830754462778,116.303503480757,-3.45706939697266E-06,22.5
39.8830619218401,116.303473130316,-3.01934778690338E-06,22.6
39.8830477196177,116.303443294538,-8.01589339971542E-06,22.7
39.8830335173875,116.303413458774,-1.16042792797089E-05,22.8
39.8830193151497,116.303383623021,-1.37779861688614E-05,22.9
39.8830051129042,116.30335378728,-1.45444646477699E-05,23
39.882990910651,116.303323951552,-1.39009207487106E-05,23.1
39.88297670839,116.303294115836,-1.18473544716835E-05,23.2
39.8829625061213,116.303264280132,-8.38097184896469E-06,23.3
39.882948303845,116.303234444441,-3.50549817085266E-06,23.4
39.8829341106999,116.303204601436,-1.8412247300148E-06,23.5
39.882919930416,116.303174748137,-5.27594238519669E-06,23.6
39.8829057501244,116.303144894851,-7.29877501726151E-06,23.7
39.8828915698251,116.303115041576,-7.91065394878387E-06,23.8
39.882877389518,116.303085188315,-7.11157917976379E-06,23.9
39.8828632092032,116.303055335066,-4.90434467792511E-06,24
39.8828490289742,116.303025481753,-1.29267573356628E-06,24.1
39.8828351445607,116.302995396178,-1.98837369680405E-05,24.2
39.8828213778257,116.302965218543,-4.64487820863724E-05,24.3
39.8828076110829,116.302935040921,-7.16010108590126E-05,24.4
39.8827938443322,116.302904863309,-9.53441485762596E-05,24.5
39.8827800775737,116.302874685711,-0.000117676332592964,24.6
39.8827663108073,116.302844508125,-0.000138599425554276,24.7
39.882752544033,116.30281433055,-0.000158108770847321,24.8
39.8827387772508,116.302784152988,-0.000176209025084972,24.9
39.8827250104606,116.302753975438,-0.000192899256944656,25
39.8827112436626,116.302723797899,-0.000208179466426373,25.1
39.8826974768569,116.302693620373,-0.000222046859562397,25.2
39.8826837100431,116.302663442859,-0.000234506092965603,25.3
39.8826699432215,116.302633265358,-0.000245556235313416,25.4
39.8826561763919,116.302603087868,-0.000255188904702663,25.5
39.8826424095545,116.30257291039,-0.000263419933617115,25.6
39.8826286427093,116.302542732924,-0.000270235352218151,25.7
39.8826148758561,116.30251255547,-0.000275641679763794,25.8
39.882601108995,116.302482378029,-0.000279637053608894,25.9
39.8825873421261,116.302452200599,-0.000282220542430878,26
39.8825735752492,116.302422023182,-0.000283395871520042,26.1
39.8825598083646,116.302391845777,-0.000283157452940941,26.2
39.882546041472,116.302361668384,-0.00028151273727417,26.3
39.8825322745715,116.302331491002,-0.000278451479971409,26.4
39.8825185076631,116.302301313632,-0.000273983925580978,26.5
39.882504740747,116.302271136276,-0.00026810634881258,26.6
39.8824909738228,116.302240958931,-0.000260817818343639,26.7
39.8824772068908,116.302210781598,-0.000252115540206432,26.8
39.8824634399509,116.302180604277,-0.000242005102336407,26.9
39.8824496730031,116.302150426967,-0.000230484642088413,27
39.8824359060475,116.302120249671,-0.000217553228139877,27.1
39.882422139084,116.302090072386,-0.000203212723135948,27.2
39.8824083721125,116.302059895114,-0.000187456607818604,27.3
39.8823946051332,116.302029717853,-0.000170294195413589,27.4
39.8823808381459,116.301999540605,-0.000151720829308033,27.5
39.8823670711509,116.301969363368,-0.000131734646856785,27.6
39.8823533041479,116.301939186144,-0.000110339373350143,27.7
39.8823395371371,116.301909008932,-8.75350087881088E-05,27.8
39.8823257701183,116.301878831732,-6.33168965578079E-05,27.9
39.8823120030917,116.301848654544,-3.7691555917263E-05,28
39.8822982360571,116.301818477368,-1.06543302536011E-05,28.1
39.8822844749074,116.301788295682,-3.95337119698524E-05,28.2
39.8822707173635,116.301758111226,-0.000102188438177109,28.3
39.8822569598118,116.301727926782,-0.000163430348038673,28.4
39.8822432022521,116.301697742351,-0.000223268754780293,28.5
39.8822294446846,116.301667557932,-0.000281690619885921,28.6
39.8822156871091,116.301637373525,-0.000338703393936157,28.7
39.8822019295259,116.30160718913,-0.000394305214285851,28.8
39.8821881719347,116.301577004746,-0.000448496080935001,28.9
39.8821744143355,116.301546820375,-0.000501278787851334,29
39.8821606567286,116.301516636017,-0.000552650541067123,29.1
39.8821468991137,116.30148645167,-0.000602609477937222,29.2
39.882133141491,116.301456267335,-0.000651157461106777,29.3
39.8821193838604,116.301426083013,-0.000698300078511238,29.4
39.8821056262219,116.301395898702,-0.000744028948247433,29.5
39.8820918685754,116.301365714403,-0.000788345001637936,29.6
39.8820781109211,116.301335530116,-0.000831251032650471,29.7
39.882064353259,116.301305345842,-0.000872749835252762,29.8
39.8820505955889,116.30127516158,-0.000912835821509361,29.9
39.8820368379109,116.30124497733,-0.000951509922742844,30
39.8820230802251,116.301214793091,-0.000988774932920933,30.1
39.8820093225313,116.301184608864,-0.00102462898939848,30.2
39.8819955648296,116.30115442465,-0.00105907209217548,30.3
39.8819818071201,116.301124240448,-0.00109210703521967,30.4
39.8819680494028,116.301094056259,-0.00112373009324074,30.5
39.8819542916774,116.301063872081,-0.00115394126623869,30.6
39.8819405339442,116.301033687915,-0.0011827414855361,30.7
39.8819267762032,116.30100350376,-0.00121013354510069,30.8
39.8819130184542,116.300973319619,-0.00123611371964216,30.9
39.8818992606974,116.300943135489,-0.00126068200916052,31
39.8818855029327,116.300912951372,-0.00128384027630091,31.1
39.8818717451601,116.300882767266,-0.0013055894523859,31.2
39.8818579873795,116.300852583173,-0.00132592767477036,31.3
39.8818442295911,116.300822399091,-0.00134485214948654,31.4
39.8818304717949,116.300792215021,-0.00136236753314734,31.5
39.8818167139907,116.300762030964,-0.00137847661972046,31.6
39.8818029561786,116.300731846919,-0.00139317009598017,31.7
39.8817891983587,116.300701662886,-0.00140645634382963,31.8
39.8817754405309,116.300671478865,-0.00141832884401083,31.9
39.8817616826951,116.300641294855,-0.00142879318445921,32
39.8817479248515,116.300611110858,-0.0014378447085619,32.1
39.8817341670001,116.300580926874,-0.00144548527896404,32.2
39.8817204091407,116.300550742901,-0.00145171768963337,32.3
39.8817066512734,116.30052055894,-0.00145654007792473,32.4
39.8816928933983,116.300490374992,-0.0014599496498704,32.5
39.8816791355152,116.300460191054,-0.00146194733679295,32.6
39.8816653776242,116.30043000713,-0.00146253779530525,32.7
39.8816516197254,116.300399823217,-0.00146171730011702,32.8
39.8816378618187,116.300369639317,-0.00145948491990566,32.9
39.8816241039041,116.300339455429,-0.00145584344863892,33
39.8816103459816,116.300309271552,-0.00145079009234905,33.1
39.8815965880513,116.300279087687,-0.00144432485103607,33.2
39.881582830113,116.300248903835,-0.00143645238131285,33.3
39.8815690721668,116.300218719995,-0.00142716709524393,33.4
39.8815553142128,116.300188536167,-0.00141647085547447,33.5
39.8815415562509,116.300158352351,-0.00140436552464962,33.6
39.8815277982811,116.300128168548,-0.0013908501714468,33.7
39.8815140403033,116.300097984755,-0.00137592293322086,33.8
39.8815002823178,116.300067800975,-0.00135958380997181,33.9
39.8814865243243,116.300037617207,-0.00134183559566736,34
39.8814727663229,116.300007433452,-0.00132267735898495,34.1
39.8814590083136,116.299977249708,-0.00130210909992456,34.2
39.8814452502966,116.299947065977,-0.00128012802451849,34.3
39.8814314922715,116.299916882257,-0.00125673692673445,34.4
39.8814177342386,116.299886698549,-0.00123193487524986,34.5
39.8814039761978,116.299856514854,-0.00120572373270988,34.6
39.8813902181491,116.299826331171,-0.00117810256779194,34.7
39.8813764600925,116.2997961475,-0.00114906765520573,34.8
39.881362702028,116.299765963841,-0.0011186245828867,34.9
39.8813489439558,116.299735780194,-0.0010867714881897,35
39.8813351858755,116.299705596558,-0.00105350743979216,35.1
39.8813214277873,116.299675412935,-0.00101883057504892,35.2
39.8813076696914,116.299645229324,-0.000982744619250298,35.3
39.8812939115875,116.299615045726,-0.000945248641073704,35.4
39.8812801534757,116.299584862139,-0.000906340777873993,35.5
39.881266395356,116.299554678564,-0.000866024754941463,35.6
39.8812526372285,116.299524495001,-0.000824294984340668,35.7
39.881238879093,116.29949431145,-0.000781158916652203,35.8
39.8812251209496,116.299464127912,-0.000736608169972897,35.9
39.8812113627985,116.299433944386,-0.000690647400915623,36
39.8811976046393,116.299403760871,-0.000643277540802956,36.1
39.8811838464723,116.299373577369,-0.000594495795667171,36.2
39.8811700882974,116.299343393878,-0.000544304028153419,36.3
39.8811563301147,116.2993132104,-0.0004927022382617,36.4
39.881142571924,116.299283026934,-0.000439689494669437,36.5
39.8811288137254,116.29925284348,-0.000385266728699207,36.6
39.881115055519,116.299222660038,-0.00032943207770586,36.7
39.8811012973047,116.299192476608,-0.00027218833565712,36.8
39.8810875390824,116.299162293189,-0.000213532708585262,36.9
39.8810737808523,116.299132109784,-0.000153467059135437,37
39.8810600226144,116.29910192639,-9.198859333992E-05,37.1
39.8810462643685,116.299071743009,-2.91019678115845E-05,37.2
39.8810332535541,116.299041017851,-1.24480575323105E-05,37.3
39.8810208705168,116.299009847305,-3.42065468430519E-05,37.4
39.8810084874711,116.298978676769,-5.45568764209747E-05,37.5
39.880996104417,116.298947506245,-7.34962522983551E-05,37.6
39.8809837213545,116.298916335733,-9.10237431526184E-05,37.7
39.8809713382836,116.298885165231,-0.000107140280306339,37.8
39.8809589552044,116.29885399474,-0.000121849589049816,37.9
39.8809465721167,116.29882282426,-0.000135147012770176,38
39.8809341890206,116.298791653792,-0.000147034414112568,38.1
39.880921805916,116.298760483335,-0.000157510861754417,38.2
39.8809094228031,116.29872931289,-0.000166579149663448,38.3
39.8808970396818,116.298698142456,-0.000174234621226788,38.4
39.8808846565521,116.298666972032,-0.000180481001734734,38.5
39.880872273414,116.298635801621,-0.000185316428542137,38.6
39.8808598902675,116.298604631219,-0.000188743695616722,38.7
39.8808475071125,116.298573460829,-0.00019075907766819,38.8
39.8808351239492,116.298542290451,-0.000191362574696541,38.9
39.8808227407775,116.298511120084,-0.000190557911992073,39
39.8808103575973,116.298479949728,-0.000188344158232212,39.1
39.8807979744088,116.298448779383,-0.000184716656804085,39.2
39.8807855912119,116.29841760905,-0.000179681926965714,39.3
39.8807732080065,116.298386438727,-0.000173234380781651,39.4
39.8807608247929,116.298355268416,-0.000165379606187344,39.5
39.8807484415706,116.298324098116,-0.00015611294656992,39.6
39.8807360583401,116.298292927827,-0.000145437195897102,39.7
39.8807236751012,116.29826175755,-0.000133348628878593,39.8
39.8807112918537,116.298230587284,-0.000119850039482117,39.9
39.880698908598,116.298199417028,-0.000104945152997971,40
39.8806865253339,116.298168246784,-8.86265188455582E-05,40.1
39.8806741420613,116.298137076552,-7.08978623151779E-05,40.2
39.8806617587803,116.29810590633,-5.17591834068298E-05,40.3
39.880649375491,116.29807473612,-3.12104821205139E-05,40.4
39.8806369921931,116.298043565921,-9.24989581108093E-06,40.5
39.8806252554873,116.298011984218,-1.66604295372963E-05,40.6
39.8806139565697,116.297980127571,-4.34424728155136E-05,40.7
39.8806026576434,116.297948270933,-6.88154250383377E-05,40.8
39.8805913587082,116.297916414307,-9.2778354883194E-05,40.9
39.8805800597643,116.297884557691,-0.000115331262350082,41
39.8805687608115,116.297852701085,-0.000136476941406727,41.1
39.88055746185,116.29782084449,-0.00015620794147253,41.2
39.8805461628798,116.297788987905,-0.000174530781805515,41.3
39.8805348639008,116.297757131331,-0.000191443599760532,41.4
39.880523564913,116.297725274767,-0.000206943601369858,41.5
39.8805122659165,116.297693418213,-0.000221032649278641,41.6
39.8805009669111,116.297661561671,-0.000233715400099754,41.7
39.8804896678969,116.297629705138,-0.000244985334575176,41.8
39.8804783688741,116.297597848616,-0.00025484710931778,41.9
39.8804670698424,116.297565992104,-0.000263296999037266,42
39.880455770802,116.297534135603,-0.000270337797701359,42.1
39.8804444717528,116.297502279112,-0.000275968573987484,42.2
39.8804331726948,116.297470422632,-0.000280189327895641,42.3
39.880421873628,116.297438566163,-0.000282999128103256,42.4
39.8804105745525,116.297406709703,-0.000284400768578053,42.5
39.8803992754682,116.297374853254,-0.000284390524029732,42.6
39.8803879763752,116.297342996815,-0.000282970257103443,42.7
39.8803766772733,116.297311140387,-0.000280139036476612,42.8
39.8803653781628,116.297279283971,-0.000275900587439537,42.9
39.8803540790434,116.297247427563,-0.000270250253379345,43
39.8803427799152,116.297215571167,-0.00026318896561861,43.1
39.8803314807783,116.29718371478,-0.000254717655479908,43.2
39.8803201816326,116.297151858405,-0.000244836322963238,43.3
39.8803088824781,116.297120002039,-0.000233546830713749,43.4
39.8802975833149,116.297088145685,-0.000220844522118568,43.5
39.8802862841428,116.297056289341,-0.000206735916435719,43.6
39.880274984962,116.297024433007,-0.000191213563084602,43.7
39.8802636857725,116.296992576683,-0.000174283981323242,43.8
39.8802523865742,116.29696072037,-0.00015594344586134,43.9
39.8802410873671,116.296928864068,-0.000136191956698895,44
39.8802297881512,116.296897007776,-0.000115029513835907,44.1
39.8802184889265,116.296865151495,-9.24607738852501E-05,44.2
39.8802071896931,116.296833295223,-6.84773549437523E-05,44.3
39.8801958904509,116.296801438963,-4.30867075920105E-05,44.4
39.8801845912,116.296769582712,-1.6283243894577E-05,44.5
39.8801740362913,116.296737317051,-1.08163803815842E-05,44.6
39.8801645270562,116.296704490657,-3.57627868652344E-05,44.7
39.8801550178118,116.296671664273,-5.9301033616066E-05,44.8
39.8801455085582,116.296638837898,-8.1431120634079E-05,44.9
39.8801359992951,116.296606011531,-0.000102147459983826,45
39.8801264900228,116.296573185174,-0.000121457502245903,45.1
39.8801169807413,116.296540358826,-0.000139357522130013,45.2
39.8801074714503,116.296507532486,-0.00015584658831358,45.3
39.8800979621501,116.296474706157,-0.000170925632119179,45.4
39.8800884528406,116.296441879836,-0.00018459465354681,45.5
39.8800789435217,116.296409053524,-0.000196856446564198,45.6
39.8800694341936,116.29637622722,-0.000207707285881042,45.7
39.8800599248562,116.296343400927,-0.00021714810281992,45.8
39.8800504155094,116.296310574643,-0.000225177966058254,45.9
39.8800409061533,116.296277748367,-0.000231800600886345,46
39.880031396788,116.2962449221,-0.000237011350691319,46.1
39.8800218874133,116.296212095842,-0.000240812078118324,46.2
39.8800123780293,116.296179269594,-0.000243203714489937,46.3
39.880002868636,116.296146443355,-0.000244187191128731,46.4
39.8799933592335,116.296113617124,-0.000243756920099258,46.5
39.8799838498215,116.296080790903,-0.000241920351982117,46.6
39.8799743404003,116.296047964691,-0.000238670967519283,46.7
39.8799648309698,116.296015138487,-0.000234015285968781,46.8
39.8799553215301,116.295982312294,-0.000227945856750011,46.9
39.8799458120809,116.295949486109,-0.000220469199120998,47
39.8799363026225,116.295916659933,-0.000211584381759167,47.1
39.8799267931548,116.295883833766,-0.000201285816729069,47.2
39.8799172836778,116.295851007608,-0.000189578160643578,47.3
